1532;floating_harbor;3322.36;9.50;1414.21;1.25;3686
1545;floating_harbor;2726.95;9.50;1251.95;-0.79;15111
1546;floating_harbor;2748.13;9.50;1242.26;-0.46;15112
1547;floating_harbor;2729.00;9.50;1252.00;-1.57;15113
1548;floating_harbor;2949.40;9.50;680.20;0.93;15117
1549;floating_harbor;2949.00;9.50;705.00;-1.57;1903
1566;floating_harbor;2739.00;9.50;1617.00;0.00;3311
1606;floating_harbor;1798.00;9.50;120.00;-1.45;15006
1608;floating_harbor;1755.90;9.50;67.15;-1.41;15016
1611;floating_harbor;2769.00;9.50;1438.00;1.01;11565
1614;floating_harbor;1808.00;9.50;178.00;0.00;15021
1615;floating_harbor;1916.97;9.50;258.63;-1.48;4573
1627;floating_harbor;811.12;9.50;304.18;-3.73;15300
1628;floating_harbor;1929.00;9.50;272.00;-2.13;15257
1629;floating_harbor;1911.00;9.50;289.00;1.57;10362
1633;floating_harbor;1929.00;9.50;272.00;-2.54;15302
30;floating_harbor;2776.79;9.50;1440.36;-3.46;11600
187;floating_harbor;3161.00;9.50;1302.00;1.57;13241
789;floating_harbor;2774.40;9.50;1496.50;0.38;11508
1094;floating_harbor;3470.26;9.50;632.87;-2.03;12941
1103;floating_harbor;3527.93;9.50;685.01;-1.71;15537
1612;floating_harbor;2760.13;9.50;1461.74;-2.68;15388
1637;floating_harbor;4849.00;9.50;1365.00;-3.14;6806
1653;floating_harbor;1571.53;9.50;904.37;0.90;7991
1654;floating_harbor;1588.63;9.50;922.47;0.67;7936
1659;floating_harbor;1639.60;9.50;1049.50;-0.38;1937
1662;floating_harbor;1620.40;9.50;1027.00;0.54;15331
1674;floating_harbor;2667.13;9.50;1294.74;-2.68;15351
1679;floating_harbor;1538.05;9.50;812.95;0.79;15460
1681;floating_harbor;1549.63;9.50;756.53;-3.82;15463
1689;floating_harbor;1595.74;9.50;672.87;-4.25;15480
1697;floating_harbor;1686.88;9.50;581.34;-3.77;13086
1698;floating_harbor;1698.79;9.50;572.36;-3.46;15506
1699;floating_harbor;1614.16;9.50;1023.40;0.42;15332
1705;floating_harbor;3515.00;9.50;855.00;-1.57;15582
1706;floating_harbor;1683.30;9.50;1194.79;0.24;15583
319;floating_harbor;1720.70;9.50;1157.21;-2.90;7660
111;floating_harbor;3188.87;9.50;1730.74;-3.61;11105
1717;floating_harbor;3134.10;9.50;1778.15;1.41;3117
1729;floating_harbor;1925.00;9.50;1686.00;0.00;373
811;floating_harbor;4714.13;9.50;1284.26;-0.46;4205
1020;floating_harbor;4656.13;9.50;1296.26;-0.46;12093
1626;floating_harbor;2816.00;9.50;1519.00;-4.50;11420
880;floating_harbor;3330.30;9.50;232.47;-2.48;15381
270;floating_harbor;1062.00;9.50;314.00;-1.57;1280
671;floating_harbor;4466.20;9.50;949.60;-0.64;12297
1035;floating_harbor;2994.50;9.50;547.60;1.19;13868
812;floating_harbor;4689.95;9.50;1249.05;-2.36;10000
1735;floating_harbor;2995.30;9.50;545.01;1.28;13868
1743;floating_harbor;4499.95;9.50;911.95;-0.79;10309
1757;floating_harbor;4607.13;9.50;526.26;-0.46;4273
1006;floating_harbor;2779.30;9.50;1242.79;0.24;4116
1151;floating_harbor;2774.21;9.50;1239.64;-0.32;989
12;floating_harbor;3179.60;9.50;1678.84;1.15;9240
1326;floating_harbor;3102.95;9.50;1363.05;-2.36;14662
1565;floating_harbor;3450.50;9.50;1358.60;1.19;3653
745;floating_harbor;3098.05;9.50;1357.05;-3.93;9809
1557;floating_harbor;4665.80;9.50;576.60;0.64;10263
1764;floating_harbor;4361.88;9.50;704.82;-0.59;15671
1769;floating_harbor;4445.00;9.50;629.00;-0.79;1345
1771;floating_harbor;4445.92;9.50;619.73;-0.28;12168
1755;floating_harbor;4550.21;9.50;549.64;-0.32;4390
795;floating_harbor;4474.00;9.50;560.00;0.00;7381
1;arms_factory;2949.00;10.05;1628.00;6.16;0
1;arms_factory;2949.00;9.70;1609.00;1.09;0
1;arms_factory;2945.00;10.53;1627.00;5.21;0
1;arms_factory;2949.00;13.20;1622.00;1.59;0
1;arms_factory;2950.00;12.23;1623.00;3.15;0
1;arms_factory;2943.00;10.30;1621.00;0.99;0
1;industrial_complex;2943.00;10.45;1623.00;3.66;0
1;industrial_complex;2945.00;12.03;1624.00;0.04;0
1;industrial_complex;2948.00;11.18;1616.00;1.60;0
1;industrial_complex;2947.00;11.32;1618.00;5.72;0
1;industrial_complex;2947.00;10.45;1616.00;0.65;0
1;industrial_complex;2952.00;9.90;1628.00;4.77;0
1;air_base;2946.00;9.73;1614.00;0.04;0
1;naval_base;2955.00;9.50;1629.00;1.41;5579
1;naval_base;2954.00;9.70;1626.00;1.57;5579
1;naval_base;2948.00;9.50;1607.00;-1.11;8918
1;naval_base;2941.00;9.50;1616.00;-0.98;8918
1;bunker;2947.00;13.68;1623.00;1.16;0
1;bunker;2947.00;10.88;1617.00;5.28;0
1;bunker;2946.00;9.57;1610.00;0.55;0
1;bunker;2948.00;10.10;1628.00;3.22;0
1;coastal_bunker;2942.00;9.62;1622.00;-0.98;0
1;coastal_bunker;2953.00;9.50;1633.00;-3.61;0
1;coastal_bunker;2944.00;9.50;1610.00;-1.11;0
1;coastal_bunker;2954.00;9.80;1625.00;1.57;0
1;dockyard;2953.00;9.50;1630.00;-3.61;0
1;anti_air_building;2950.00;10.10;1611.00;0.71;0
1;anti_air_building;2948.00;11.88;1626.00;3.73;0
1;anti_air_building;2953.00;10.03;1627.00;0.11;0
1;synthetic_refinery;2953.00;10.55;1624.00;2.78;0
1;fuel_silo;2947.00;10.82;1627.00;5.44;0
1;radar_station;2948.00;9.73;1629.00;2.17;0
1;nuclear_reactor;2951.00;11.00;1614.00;2.68;0
1;schools;2947.00;10.88;1617.00;3.90;0
1;offices;2945.00;9.62;1615.00;1.73;0
1;hospitals;2953.00;10.28;1626.00;4.40;0
1;barracks;2948.00;9.62;1609.00;5.96;0
1;prisons;2949.00;10.15;1611.00;2.34;0
1;supply_node;2947.00;9.68;1610.00;1.74;0
1;supply_node;2950.00;12.40;1620.00;3.22;0
1;supply_node;2944.00;10.50;1620.00;6.15;0
1;supply_node;2950.00;9.53;1630.00;2.46;0
2;arms_factory;3018.00;10.60;1608.00;5.21;0
2;arms_factory;3004.00;10.25;1623.00;1.59;0
2;arms_factory;2999.00;10.15;1621.00;3.15;0
2;arms_factory;3007.00;9.73;1610.00;0.99;0
2;arms_factory;3004.00;10.25;1623.00;3.66;0
2;arms_factory;2999.00;10.15;1621.00;0.04;0
2;industrial_complex;3006.00;9.70;1610.00;1.60;0
2;industrial_complex;3004.00;10.25;1623.00;5.72;0
2;industrial_complex;3013.00;9.57;1605.00;0.65;0
2;industrial_complex;3006.00;9.70;1610.00;4.77;0
2;industrial_complex;2996.00;10.25;1623.00;0.04;0
2;industrial_complex;3013.00;9.57;1605.00;4.17;0
2;air_base;3006.00;9.70;1610.00;5.37;0
2;naval_base;2987.00;9.50;1623.00;-0.98;5579
2;naval_base;3016.00;9.50;1604.00;0.79;1452
2;naval_base;3002.00;9.50;1609.00;-0.24;5579
2;naval_base;2998.00;9.50;1612.00;-0.98;5579
2;bunker;3012.00;9.55;1605.00;0.55;0
2;bunker;3005.00;10.28;1620.00;3.22;0
2;bunker;3010.00;11.70;1621.00;5.88;0
2;bunker;2999.00;10.03;1620.00;3.73;0
2;bunker;3017.00;10.75;1609.00;3.83;0
2;bunker;2992.00;9.70;1621.00;1.67;0
2;bunker;3005.00;9.70;1610.00;4.33;0
2;coastal_bunker;2996.00;9.50;1615.00;-0.98;0
2;coastal_bunker;3016.00;9.50;1604.00;0.79;0
2;coastal_bunker;3004.00;9.50;1608.00;-0.24;0
2;coastal_bunker;2989.00;9.50;1620.00;-0.98;0
2;dockyard;2994.00;9.50;1617.00;-0.98;0
2;anti_air_building;3017.00;10.35;1607.00;2.17;0
2;anti_air_building;3018.00;11.28;1612.00;4.84;0
2;anti_air_building;3021.00;10.75;1609.00;1.23;0
2;synthetic_refinery;3017.00;10.35;1607.00;2.78;0
2;fuel_silo;3022.00;11.53;1611.00;0.62;0
2;radar_station;3021.00;10.75;1609.00;1.83;0
2;nuclear_reactor;3009.00;12.53;1625.00;2.34;0
2;schools;3022.00;11.53;1611.00;0.18;0
2;offices;3007.00;10.38;1614.00;1.39;0
2;hospitals;3008.00;11.95;1625.00;4.40;0
2;barracks;3000.00;9.68;1616.00;0.79;0
2;prisons;3007.00;10.38;1614.00;4.91;0
2;supply_node;3020.00;10.73;1609.00;0.58;0
2;supply_node;2990.00;9.68;1623.00;4.62;0
2;supply_node;3003.00;10.05;1622.00;1.28;0
2;supply_node;2996.00;9.60;1617.00;2.76;0
2;supply_node;3011.00;9.75;1607.00;5.69;0
2;supply_node;3009.00;11.15;1617.00;2.00;0
3;arms_factory;2928.00;10.75;1721.00;3.15;0
3;arms_factory;2927.00;12.40;1715.00;0.99;0
3;arms_factory;2932.00;14.85;1709.00;3.66;0
3;arms_factory;2930.00;13.05;1716.00;0.04;0
3;arms_factory;2933.00;14.50;1710.00;1.60;0
3;arms_factory;2930.00;16.15;1698.00;5.72;0
3;industrial_complex;2919.00;12.73;1709.00;0.65;0
3;industrial_complex;2932.00;15.48;1700.00;4.77;0
3;industrial_complex;2932.00;15.82;1707.00;0.04;0
3;industrial_complex;2927.00;13.70;1713.00;4.17;0
3;industrial_complex;2927.00;15.07;1693.00;5.37;0
3;industrial_complex;2929.00;13.53;1714.00;3.21;0
3;air_base;2935.00;15.90;1708.00;6.23;0
3;bunker;2928.00;12.00;1716.00;1.16;0
3;bunker;2930.00;16.05;1699.00;5.28;0
3;bunker;2926.00;15.98;1694.00;0.55;0
3;bunker;2925.00;14.38;1709.00;3.22;0
3;bunker;2927.00;14.82;1707.00;5.88;0
3;bunker;2934.00;15.85;1708.00;3.73;0
3;anti_air_building;2933.00;15.30;1701.00;3.83;0
3;anti_air_building;2926.00;15.73;1693.00;1.67;0
3;anti_air_building;2928.00;13.43;1714.00;4.33;0
3;synthetic_refinery;2929.00;15.53;1694.00;0.71;0
3;fuel_silo;2926.00;11.38;1716.00;3.73;0
3;radar_station;2931.00;14.07;1710.00;0.11;0
3;nuclear_reactor;2933.00;15.28;1702.00;0.62;0
3;schools;2928.00;15.15;1694.00;1.83;0
3;offices;2929.00;13.20;1715.00;5.95;0
3;hospitals;2929.00;15.43;1695.00;2.68;0
3;barracks;2925.00;14.05;1702.00;3.90;0
3;prisons;2931.00;13.90;1711.00;1.73;0
3;supply_node;2932.00;15.38;1703.00;5.85;0
3;supply_node;2926.00;16.23;1695.00;1.04;0
3;supply_node;2925.00;14.12;1703.00;3.98;0
3;supply_node;2923.00;14.35;1710.00;1.74;0
3;supply_node;2926.00;10.57;1718.00;3.22;0
3;supply_node;2933.00;13.88;1712.00;6.15;0
4;bunker;3058.00;10.10;1750.00;0.55;0
4;bunker;3052.00;10.40;1745.00;3.22;0
4;bunker;3054.00;13.10;1736.00;3.83;0
4;bunker;3063.00;9.90;1746.00;4.33;0
4;bunker;3068.00;9.75;1734.00;2.17;0
4;anti_air_building;3060.00;10.15;1745.00;4.84;0
4;anti_air_building;3060.00;10.62;1724.00;1.23;0
4;anti_air_building;3048.00;14.28;1732.00;2.78;0
4;fuel_silo;3050.00;11.12;1741.00;1.83;0
4;nuclear_reactor;3051.00;14.30;1734.00;0.18;0
4;schools;3057.00;10.78;1743.00;1.39;0
4;offices;3060.00;11.03;1727.00;4.40;0
4;prisons;3065.00;10.03;1748.00;0.18;0
4;supply_node;3051.00;13.40;1736.00;1.28;0
4;supply_node;3068.00;9.85;1732.00;2.76;0
4;supply_node;3063.00;9.90;1747.00;5.69;0
4;supply_node;3054.00;10.23;1744.00;1.58;0
4;supply_node;3060.00;10.62;1724.00;2.30;0
4;supply_node;3060.00;9.82;1751.00;4.47;0
5;arms_factory;3132.00;10.40;1854.00;1.60;0
5;arms_factory;3108.00;9.80;1853.00;5.72;0
5;arms_factory;3127.00;9.60;1872.00;0.65;0
5;arms_factory;3150.00;9.80;1865.00;4.77;0
5;arms_factory;3131.00;10.25;1861.00;0.04;0
5;arms_factory;3147.00;9.80;1861.00;4.17;0
5;industrial_complex;3125.00;9.70;1876.00;5.37;0
5;industrial_complex;3158.00;9.80;1874.00;3.21;0
5;industrial_complex;3112.00;9.68;1861.00;6.23;0
5;industrial_complex;3134.00;9.60;1874.00;1.16;0
5;industrial_complex;3151.00;10.10;1855.00;5.28;0
5;industrial_complex;3143.00;9.65;1874.00;0.55;0
5;air_base;3158.00;9.93;1864.00;3.22;0
5;naval_base;3132.00;9.50;1885.00;-1.89;2256
5;naval_base;3137.00;9.50;1878.00;-2.16;2256
5;naval_base;3135.00;9.50;1891.00;-1.99;2256
5;naval_base;3111.00;9.50;1864.00;-2.50;2309
5;naval_base;3123.00;9.55;1870.00;-1.77;2256
5;bunker;3127.00;9.80;1864.00;3.73;0
5;bunker;3148.00;9.80;1862.00;2.78;0
5;bunker;3119.00;9.82;1853.00;5.44;0
5;bunker;3136.00;10.20;1848.00;2.17;0
5;bunker;3131.00;9.70;1868.00;4.84;0
5;bunker;3156.00;9.88;1865.00;1.23;0
5;bunker;3128.00;10.40;1852.00;2.78;0
5;bunker;3158.00;9.80;1874.00;0.62;0
5;bunker;3122.00;9.70;1874.00;1.83;0
5;bunker;3143.00;9.68;1881.00;5.95;0
5;bunker;3137.00;9.70;1864.00;2.68;0
5;bunker;3144.00;9.70;1885.00;3.90;0
5;bunker;3148.00;9.98;1855.00;1.73;0
5;bunker;3116.00;9.70;1864.00;4.40;0
5;bunker;3119.00;9.80;1857.00;5.96;0
5;bunker;3126.00;9.65;1871.00;2.34;0
5;coastal_bunker;3123.00;9.50;1872.00;-1.77;0
5;coastal_bunker;3135.00;9.50;1896.00;-1.99;0
5;coastal_bunker;3138.00;9.50;1884.00;-2.16;0
5;coastal_bunker;3130.00;9.50;1883.00;-1.89;0
5;coastal_bunker;3109.00;9.50;1863.00;-3.56;0
5;dockyard;3135.00;9.55;1890.00;-1.99;0
5;anti_air_building;3121.00;9.55;1873.00;0.69;0
5;anti_air_building;3146.00;9.80;1864.00;1.90;0
5;anti_air_building;3132.00;10.40;1853.00;4.91;0
5;synthetic_refinery;3160.00;9.82;1876.00;1.29;0
5;fuel_silo;3120.00;9.78;1863.00;3.96;0
5;radar_station;3150.00;10.18;1877.00;0.34;0
5;nuclear_reactor;3136.00;10.35;1849.00;0.85;0
5;schools;3126.00;9.80;1860.00;3.87;0
5;offices;3111.00;9.70;1862.00;5.08;0
5;hospitals;3115.00;9.90;1850.00;2.92;0
5;barracks;3157.00;9.80;1869.00;5.58;0
5;prisons;3130.00;9.60;1875.00;0.86;0
5;supply_node;3144.00;9.80;1859.00;5.12;0
5;supply_node;3154.00;10.12;1875.00;1.77;0
5;supply_node;3140.00;9.60;1878.00;4.71;0
5;supply_node;3138.00;9.70;1869.00;1.01;0
5;supply_node;3113.00;9.82;1852.00;3.95;0
5;supply_node;3153.00;9.80;1868.00;3.18;0
5;supply_node;3126.00;9.62;1869.00;6.11;0
5;supply_node;3129.00;10.23;1849.00;1.31;0
5;supply_node;3117.00;9.62;1862.00;5.35;0
5;supply_node;3154.00;9.80;1859.00;0.55;0
5;supply_node;3121.00;9.90;1847.00;3.48;0
5;supply_node;3141.00;10.40;1848.00;6.07;0
5;supply_node;3135.00;10.28;1858.00;2.72;0
5;supply_node;3126.00;9.80;1859.00;5.65;0
5;supply_node;3125.00;9.70;1876.00;1.95;0
5;supply_node;3142.00;9.62;1887.00;4.89;0
6;arms_factory;2847.00;9.70;1793.00;0.65;0
6;arms_factory;2880.00;9.70;1798.00;4.77;0
6;arms_factory;2854.00;9.68;1795.00;0.04;0
6;arms_factory;2884.00;9.80;1800.00;4.17;0
6;arms_factory;2862.00;10.28;1794.00;5.37;0
6;arms_factory;2886.00;9.73;1793.00;3.21;0
6;industrial_complex;2860.00;9.88;1796.00;6.23;0
6;industrial_complex;2884.00;9.75;1797.00;1.16;0
6;industrial_complex;2869.00;9.73;1796.00;5.28;0
6;industrial_complex;2859.00;9.95;1789.00;0.55;0
6;industrial_complex;2875.00;9.60;1798.00;3.22;0
6;industrial_complex;2864.00;10.20;1791.00;5.88;0
6;air_base;2893.00;10.23;1795.00;3.73;0
6;naval_base;2855.00;9.50;1800.00;-2.16;8621
6;naval_base;2846.00;9.55;1795.00;-2.68;8621
6;bunker;2885.00;9.93;1799.00;0.71;0
6;bunker;2847.00;9.70;1794.00;3.73;0
6;bunker;2894.00;10.20;1795.00;0.11;0
6;bunker;2884.00;9.73;1794.00;2.78;0
6;bunker;2863.00;9.95;1789.00;5.44;0
6;bunker;2857.00;10.00;1793.00;2.17;0
6;bunker;2874.00;9.60;1800.00;4.84;0
6;coastal_bunker;2851.00;9.50;1798.00;-2.68;0
6;coastal_bunker;2852.00;9.53;1798.00;-2.16;0
6;coastal_bunker;2873.00;9.50;1801.00;-2.90;0
6;dockyard;2855.00;9.57;1799.00;-2.16;0
6;anti_air_building;2892.00;10.10;1797.00;5.95;0
6;anti_air_building;2852.00;9.68;1793.00;2.68;0
6;anti_air_building;2887.00;10.20;1798.00;3.90;0
6;synthetic_refinery;2858.00;10.20;1792.00;1.73;0
6;fuel_silo;2879.00;9.70;1801.00;4.40;0
6;radar_station;2855.00;9.68;1795.00;5.96;0
6;nuclear_reactor;2863.00;10.30;1792.00;0.18;0
6;schools;2890.00;10.05;1796.00;2.85;0
6;offices;2855.00;9.85;1792.00;0.69;0
6;hospitals;2883.00;9.70;1797.00;1.90;0
6;barracks;2851.00;9.70;1795.00;4.91;0
6;prisons;2880.00;9.70;1800.00;1.29;0
6;supply_node;2861.00;9.80;1788.00;4.93;0
6;supply_node;2850.00;9.68;1792.00;1.58;0
6;supply_node;2860.00;10.05;1795.00;4.17;0
6;supply_node;2873.00;9.70;1796.00;0.82;0
6;supply_node;2891.00;10.03;1795.00;2.30;0
6;supply_node;2881.00;9.70;1799.00;0.06;0
6;supply_node;2882.00;9.73;1793.00;2.99;0
7;air_base;2882.00;9.60;1820.00;1.67;0
7;naval_base;2878.00;9.53;1823.00;-2.68;2775
7;naval_base;2879.00;9.50;1830.00;-1.82;2775
7;bunker;2882.00;9.70;1827.00;0.62;0
7;bunker;2883.00;9.60;1821.00;1.83;0
7;bunker;2883.00;9.60;1814.00;5.95;0
7;bunker;2879.00;9.55;1825.00;3.90;0
7;coastal_bunker;2883.00;9.55;1833.00;-3.14;0
7;coastal_bunker;2879.00;9.53;1827.00;-2.68;0
7;fuel_silo;2882.00;9.65;1823.00;1.90;0
7;radar_station;2881.00;9.70;1823.00;4.91;0
7;offices;2886.00;9.60;1830.00;4.47;0
7;supply_node;2878.00;9.55;1822.00;4.40;0
7;supply_node;2885.00;9.60;1817.00;5.88;0
7;supply_node;2883.00;9.70;1831.00;1.77;0
7;supply_node;2882.00;9.62;1822.00;3.95;0
8;arms_factory;2897.00;11.50;1769.00;5.37;0
8;arms_factory;2900.00;11.18;1769.00;3.21;0
8;arms_factory;2897.00;11.60;1770.00;6.23;0
8;arms_factory;2901.00;11.07;1770.00;1.16;0
